domain,ids,bandwidth,storage,incount,inbytes,outcount,outbytes,popcount,popbytes
  vikram.bisht, 1793803 (1.71MB), 0, 12, 1793803, 0, 0, 0, 0
  delhisalesops, 33195 (32.42KB), 0, 11, 33195, 0, 0, 0, 0
  ansari.mudassir, 17907 (17.49KB), 0, 14, 17907, 0, 0, 0, 0
  nikhilj, 46816 (45.72KB), 0, 15, 46816, 0, 0, 0, 0
  usha.parab, 106058 (103.57KB), 0, 16, 106058, 0, 0, 0, 0
  rinni.toppo, 1949 (1.90KB), 0, 2, 1949, 0, 0, 0, 0
  bharat.dama, 259017 (252.95KB), 0, 26, 259017, 0, 0, 0, 0
  sneha.philip, 43921 (42.89KB), 0, 13, 43921, 0, 0, 0, 0
  rahul.deshpande, 351374 (343.14KB), 0, 66, 351374, 0, 0, 0, 0
  punyashree.kanade, 139126 (135.87KB), 0, 15, 139126, 0, 0, 0, 0
  umesh.wadhwa, 614257 (599.86KB), 0, 21, 614257, 0, 0, 0, 0
  ramprasad.r, 84097 (82.13KB), 0, 18, 84097, 0, 0, 0, 0
  debjani.kar, 19782 (19.32KB), 0, 11, 19782, 0, 0, 0, 0
  prameela.monteiro, 2490 (2.43KB), 0, 2, 2490, 0, 0, 0, 0
  kamalchand.chithhajallu, 2052018 (1.96MB), 0, 18, 2052018, 0, 0, 0, 0
  amit.shejwal, 19120 (18.67KB), 0, 12, 19120, 0, 0, 0, 0
  marketinfo.amc, 49352 (48.20KB), 0, 12, 49352, 0, 0, 0, 0
  indukurry.raju, 57131 (55.79KB), 0, 15, 57131, 0, 0, 0, 0
  uml.qip, 27327 (26.69KB), 0, 16, 27327, 0, 0, 0, 0
  manojk.gupta, 14984 (14.63KB), 0, 10, 14984, 0, 0, 0, 0
  amit.shah, 6881763 (6.56MB), 0, 39, 6881763, 0, 0, 0, 0
  saaket.agarwal, 21018 (20.53KB), 0, 16, 21018, 0, 0, 0, 0
  shabnam, 37799 (36.91KB), 0, 21, 37799, 0, 0, 0, 0
  mehul.nahar, 136760 (133.55KB), 0, 19, 136760, 0, 0, 0, 0
  complianceofficer.ebl, 39336 (38.41KB), 0, 20, 39336, 0, 0, 0, 0
  amit.shaw, 35983 (35.14KB), 0, 10, 35983, 0, 0, 0, 0
  customerservice.pms, 27643 (27.00KB), 0, 15, 27643, 0, 0, 0, 0
  vikaas.sachdeva, 524007 (511.73KB), 0, 42, 524007, 0, 0, 0, 0
  kulbirsingh.rana, 78039 (76.21KB), 0, 16, 78039, 0, 0, 0, 0
  blk.ipo, 924621 (902.95KB), 0, 46, 924621, 0, 0, 0, 0
  customerservice.uw, 49996 (48.82KB), 0, 23, 49996, 0, 0, 0, 0
  deepakc.patil, 22380 (21.86KB), 0, 13, 22380, 0, 0, 0, 0
  hitesh, 869612 (849.23KB), 0, 10, 869612, 0, 0, 0, 0
  project.king, 30034 (29.33KB), 0, 13, 30034, 0, 0, 0, 0
  vishal.shimpi, 31654 (30.91KB), 0, 8, 31654, 0, 0, 0, 0
  corp, 27071 (26.44KB), 0, 13, 27071, 0, 0, 0, 0
  take.ipo, 2134711 (2.04MB), 0, 85, 2134711, 0, 0, 0, 0
  varsha.bhalekar, 7562918 (7.21MB), 0, 15, 7562918, 0, 0, 0, 0
  deepti.sheth, 23576 (23.02KB), 0, 11, 23576, 0, 0, 0, 0
  mariette.nazareth, 59816 (58.41KB), 0, 17, 59816, 0, 0, 0, 0
  kaushik.karani, 408491 (398.92KB), 0, 20, 408491, 0, 0, 0, 0
  jagdeesh.reddy, 126423 (123.46KB), 0, 12, 126423, 0, 0, 0, 0
  bhushan.raorane, 40231 (39.29KB), 0, 11, 40231, 0, 0, 0, 0
  nishant.ingale, 112611 (109.97KB), 0, 13, 112611, 0, 0, 0, 0
  narender.reddy, 23395 (22.85KB), 0, 10, 23395, 0, 0, 0, 0
  shailesh.rawool, 20043 (19.57KB), 0, 13, 20043, 0, 0, 0, 0
  edelresearch, 1975663 (1.88MB), 0, 75, 1975663, 0, 0, 0, 0
  trademod, 51469 (50.26KB), 0, 16, 51469, 0, 0, 0, 0
  veenal.obhan, 119108 (116.32KB), 0, 16, 119108, 0, 0, 0, 0
  projdestiny, 37104 (36.23KB), 0, 17, 37104, 0, 0, 0, 0
  suresh.elathi, 24283 (23.71KB), 0, 13, 24283, 0, 0, 0, 0
  crmtest, 50578 (49.39KB), 0, 15, 50578, 0, 0, 0, 0
  wealthmanagement, 115705 (112.99KB), 0, 9, 115705, 0, 0, 0, 0
  fcm, 53819 (52.56KB), 0, 23, 53819, 0, 0, 0, 0
  project.sudama, 54761 (53.48KB), 0, 15, 54761, 0, 0, 0, 0
  mediclaim.solutions, 40486 (39.54KB), 0, 13, 40486, 0, 0, 0, 0
  edelweiss.bseforum, 130002 (126.96KB), 0, 20, 130002, 0, 0, 0, 0
  mala.udeshi, 35679 (34.84KB), 0, 15, 35679, 0, 0, 0, 0
  shyam.kedia, 896520 (875.51KB), 0, 19, 896520, 0, 0, 0, 0
  varsha.sawant, 94854 (92.63KB), 0, 23, 94854, 0, 0, 0, 0
  cse.delhi, 19896 (19.43KB), 0, 12, 19896, 0, 0, 0, 0
  nirav.shah, 15441 (15.08KB), 0, 1, 15441, 0, 0, 0, 0
  sanjay.mishra, 117638 (114.88KB), 0, 14, 117638, 0, 0, 0, 0
  shadab.hussain, 118598 (115.82KB), 0, 10, 118598, 0, 0, 0, 0
  reshma.joshi, 38950 (38.04KB), 0, 12, 38950, 0, 0, 0, 0
  boi.qip, 20677 (20.19KB), 0, 13, 20677, 0, 0, 0, 0
  sumeet.darak, 115433 (112.73KB), 0, 13, 115433, 0, 0, 0, 0
  srdghatkopar, 244174 (238.45KB), 0, 4, 244174, 0, 0, 0, 0
  prashant.sahni, 52904 (51.66KB), 0, 1, 52904, 0, 0, 0, 0
  sib.qip, 2281427 (2.18MB), 0, 72, 2281427, 0, 0, 0, 0
  contactgwm, 14000 (13.67KB), 0, 6, 14000, 0, 0, 0, 0
  kushal.doshi, 30678 (29.96KB), 0, 12, 30678, 0, 0, 0, 0
  rakesh.udyawar, 48591 (47.45KB), 0, 14, 48591, 0, 0, 0, 0
  rahulo.varma, 46163 (45.08KB), 0, 19, 46163, 0, 0, 0, 0
  prashant.malhotra, 46817 (45.72KB), 0, 13, 46817, 0, 0, 0, 0
  ansari.majid, 47732 (46.61KB), 0, 21, 47732, 0, 0, 0, 0
  helpdesk.finance, 139567 (136.30KB), 0, 13, 139567, 0, 0, 0, 0
  himanshu.kaji, 63100 (61.62KB), 0, 15, 63100, 0, 0, 0, 0
  sandeep.salunke, 45739 (44.67KB), 0, 9, 45739, 0, 0, 0, 0
  ritika.arora, 19034 (18.59KB), 0, 9, 19034, 0, 0, 0, 0
  orbit.ipo, 86489 (84.46KB), 0, 17, 86489, 0, 0, 0, 0
  venkata.sekhar, 26553 (25.93KB), 0, 9, 26553, 0, 0, 0, 0
  shere.punjab, 124657 (121.74KB), 0, 12, 124657, 0, 0, 0, 0
  nimbus.ipo, 21536 (21.03KB), 0, 11, 21536, 0, 0, 0, 0
  sharad.pachisiya, 30122 (29.42KB), 0, 18, 30122, 0, 0, 0, 0
  crmteam, 20591 (20.11KB), 0, 9, 20591, 0, 0, 0, 0
  vikas.agrawal, 38810 (37.90KB), 0, 11, 38810, 0, 0, 0, 0
  sanjay.shroff, 16175 (15.80KB), 0, 11, 16175, 0, 0, 0, 0
  paul.parampreet, 1861087 (1.77MB), 0, 42, 1861087, 0, 0, 0, 0
  nischal.kapadia, 144255 (140.87KB), 0, 16, 144255, 0, 0, 0, 0
  chandrakant.sawant, 11803 (11.53KB), 0, 7, 11803, 0, 0, 0, 0
  indofarm.ipo, 39183 (38.26KB), 0, 15, 39183, 0, 0, 0, 0
  sandeep.burad, 60019 (58.61KB), 0, 24, 60019, 0, 0, 0, 0
  srinath.narasimhan, 22275 (21.75KB), 0, 13, 22275, 0, 0, 0, 0
  santosh.hiredesai, 101481 (99.10KB), 0, 20, 101481, 0, 0, 0, 0
  dstdelhitl.aslam, 42632 (41.63KB), 0, 16, 42632, 0, 0, 0, 0
  coverage3, 14708 (14.36KB), 0, 10, 14708, 0, 0, 0, 0
  project.gati, 106520 (104.02KB), 0, 11, 106520, 0, 0, 0, 0
  hemant.pandya, 24246 (23.68KB), 0, 13, 24246, 0, 0, 0, 0
  ritu.aswani, 123175 (120.29KB), 0, 12, 123175, 0, 0, 0, 0
  edelgold, 13860 (13.54KB), 0, 9, 13860, 0, 0, 0, 0
  preeti.chhabria, 23509 (22.96KB), 0, 10, 23509, 0, 0, 0, 0
  employeewelfare, 36867 (36.00KB), 0, 12, 36867, 0, 0, 0, 0
  mihir.popat, 128019 (125.02KB), 0, 16, 128019, 0, 0, 0, 0
  nidhi.parekh, 37668 (36.79KB), 0, 15, 37668, 0, 0, 0, 0
  ecs.banking, 27085 (26.45KB), 0, 9, 27085, 0, 0, 0, 0
  customercare.re, 27977 (27.32KB), 0, 7, 27977, 0, 0, 0, 0
  disaster.recovery, 27466 (26.82KB), 0, 13, 27466, 0, 0, 0, 0
  deepakp.sharma, 19284 (18.83KB), 0, 9, 19284, 0, 0, 0, 0
  bharati.ramane, 87662 (85.61KB), 0, 26, 87662, 0, 0, 0, 0
  v.priyadarshini, 43082 (42.07KB), 0, 19, 43082, 0, 0, 0, 0
  rutu.charan, 18484 (18.05KB), 0, 15, 18484, 0, 0, 0, 0
  jitendra.mehta, 30621 (29.90KB), 0, 17, 30621, 0, 0, 0, 0
  eslcompliancense, 44510 (43.47KB), 0, 14, 44510, 0, 0, 0, 0
  amit.modi, 12919 (12.62KB), 0, 5, 12919, 0, 0, 0, 0
  rajiv.kakkar, 29530 (28.84KB), 0, 16, 29530, 0, 0, 0, 0
  ecl.qip, 39392 (38.47KB), 0, 18, 39392, 0, 0, 0, 0
  amit.dalvi, 4617102 (4.40MB), 0, 22, 4617102, 0, 0, 0, 0
  samit.juvekar, 1745920 (1.67MB), 0, 23, 1745920, 0, 0, 0, 0
  edelbullion, 46257 (45.17KB), 0, 12, 46257, 0, 0, 0, 0
  rahul.purohit, 51448 (50.24KB), 0, 15, 51448, 0, 0, 0, 0
  anita.sharma, 1793947 (1.71MB), 0, 12, 1793947, 0, 0, 0, 0
  parvez.qazi, 208011 (203.14KB), 0, 37, 208011, 0, 0, 0, 0
  depository, 21072 (20.58KB), 0, 13, 21072, 0, 0, 0, 0
  telpower, 38278 (37.38KB), 0, 14, 38278, 0, 0, 0, 0
  harsh.nangalia, 33596 (32.81KB), 0, 21, 33596, 0, 0, 0, 0
  rajeev.bajaj, 104282 (101.84KB), 0, 20, 104282, 0, 0, 0, 0
  pms, 399620 (390.25KB), 0, 19, 399620, 0, 0, 0, 0
  abhishek.dixit, 41504 (40.53KB), 0, 13, 41504, 0, 0, 0, 0
  rcm.commodities, 154866 (151.24KB), 0, 30, 154866, 0, 0, 0, 0
  janmejay.upadhyay, 35388 (34.56KB), 0, 13, 35388, 0, 0, 0, 0
  bikash.agarwala, 47460 (46.35KB), 0, 15, 47460, 0, 0, 0, 0
  vaibhavv.vichare, 52358 (51.13KB), 0, 19, 52358, 0, 0, 0, 0
  projectlime, 44707 (43.66KB), 0, 13, 44707, 0, 0, 0, 0
  biadmin, 115763 (113.05KB), 0, 12, 115763, 0, 0, 0, 0
  goregaon2, 24755 (24.17KB), 0, 15, 24755, 0, 0, 0, 0
  ganesh.duvvuri, 950969 (928.68KB), 0, 58, 950969, 0, 0, 0, 0
  dadar.salesops, 40838 (39.88KB), 0, 12, 40838, 0, 0, 0, 0
  manajit.das, 37493 (36.61KB), 0, 15, 37493, 0, 0, 0, 0
  ack.ipo, 18660 (18.22KB), 0, 10, 18660, 0, 0, 0, 0
  harish.sharma, 491914 (480.38KB), 0, 28, 491914, 0, 0, 0, 0
  collateral, 14813 (14.47KB), 0, 10, 14813, 0, 0, 0, 0
  amit.more, 48851 (47.71KB), 0, 17, 48851, 0, 0, 0, 0
  kartik.karkera, 217328 (212.23KB), 0, 14, 217328, 0, 0, 0, 0
  george.jose, 18908 (18.46KB), 0, 11, 18908, 0, 0, 0, 0
  gauravj.mittal, 24114 (23.55KB), 0, 8, 24114, 0, 0, 0, 0
  priya.r, 26673 (26.05KB), 0, 16, 26673, 0, 0, 0, 0
  projectmagnum.ipo, 31503 (30.76KB), 0, 12, 31503, 0, 0, 0, 0
  riskreport.amc, 40049 (39.11KB), 0, 17, 40049, 0, 0, 0, 0
  brijmohan.bohra, 84779 (82.79KB), 0, 37, 84779, 0, 0, 0, 0
  cfi.ccg, 49258 (48.10KB), 0, 16, 49258, 0, 0, 0, 0
  barendra.mahana, 25691 (25.09KB), 0, 10, 25691, 0, 0, 0, 0
  csmalad.finpro, 40477 (39.53KB), 0, 9, 40477, 0, 0, 0, 0
  ipoeast, 17622 (17.21KB), 0, 11, 17622, 0, 0, 0, 0
  rakhi.wadhwani, 44880 (43.83KB), 0, 19, 44880, 0, 0, 0, 0
  ebl.dpcompliance, 677400 (661.52KB), 0, 55, 677400, 0, 0, 0, 0
  aashiesh.agarwaal, 7504872 (7.16MB), 0, 58, 7504872, 0, 0, 0, 0
  goregaon, 47674 (46.56KB), 0, 19, 47674, 0, 0, 0, 0
  priya.rathod, 126424 (123.46KB), 0, 16, 126424, 0, 0, 0, 0
  aneja, 35720 (34.88KB), 0, 17, 35720, 0, 0, 0, 0
  sarandeep.singh, 22503 (21.98KB), 0, 8, 22503, 0, 0, 0, 0
  g.byrappa, 14614 (14.27KB), 0, 10, 14614, 0, 0, 0, 0
  parag.bhalia, 31164 (30.43KB), 0, 10, 31164, 0, 0, 0, 0
  dipti.patil, 47151 (46.05KB), 0, 12, 47151, 0, 0, 0, 0
  sanket.patil, 36226 (35.38KB), 0, 13, 36226, 0, 0, 0, 0
  sachin.jain, 35690 (34.85KB), 0, 18, 35690, 0, 0, 0, 0
  geeta.salian, 20982 (20.49KB), 0, 10, 20982, 0, 0, 0, 0
  sachin.nalawade, 21202 (20.71KB), 0, 13, 21202, 0, 0, 0, 0
  jigar.panchmatia, 46836 (45.74KB), 0, 14, 46836, 0, 0, 0, 0
  edelweiss4u, 51074 (49.88KB), 0, 20, 51074, 0, 0, 0, 0
  rahul.desai, 32119 (31.37KB), 0, 13, 32119, 0, 0, 0, 0
  rohit.soman, 18510 (18.08KB), 0, 10, 18510, 0, 0, 0, 0
  paras.chheda, 113796 (111.13KB), 0, 15, 113796, 0, 0, 0, 0
  cdsl, 9587 (9.36KB), 0, 8, 9587, 0, 0, 0, 0
  sandip.agarwal, 54769 (53.49KB), 0, 16, 54769, 0, 0, 0, 0
  ashis.sarangi, 4964200 (4.73MB), 0, 22, 4964200, 0, 0, 0, 0
  aaudit, 21950 (21.44KB), 0, 10, 21950, 0, 0, 0, 0
  gurveen.dhodi, 1102 (1.08KB), 0, 1, 1102, 0, 0, 0, 0
  anup.tripathi, 20378 (19.90KB), 0, 12, 20378, 0, 0, 0, 0
  srd.ho, 62072 (60.62KB), 0, 21, 62072, 0, 0, 0, 0
  project.white, 13624 (13.30KB), 0, 10, 13624, 0, 0, 0, 0
  akhil.mangla, 18994 (18.55KB), 0, 13, 18994, 0, 0, 0, 0
  sanjay.jhanwar, 44696 (43.65KB), 0, 14, 44696, 0, 0, 0, 0
  ramesh.prajapati, 4098 (4.00KB), 0, 1, 4098, 0, 0, 0, 0
  manisha.jogale, 31624 (30.88KB), 0, 13, 31624, 0, 0, 0, 0
  nilesh.gugale, 35097 (34.27KB), 0, 10, 35097, 0, 0, 0, 0
  anil.nair, 128756 (125.74KB), 0, 16, 128756, 0, 0, 0, 0
  spg, 35386 (34.56KB), 0, 15, 35386, 0, 0, 0, 0
  alkacine.rodrigues, 268005 (261.72KB), 0, 17, 268005, 0, 0, 0, 0
  ajeet.lodha, 4433742 (4.23MB), 0, 99, 4433742, 0, 0, 0, 0
  rahul.gupta, 11238866 (10.72MB), 0, 123, 11238866, 0, 0, 0, 0
  sudip.majumdar, 14382 (14.04KB), 0, 11, 14382, 0, 0, 0, 0
  vinayak.raheja, 23389 (22.84KB), 0, 15, 23389, 0, 0, 0, 0
  chinmaya.relan, 58156 (56.79KB), 0, 14, 58156, 0, 0, 0, 0
  binoy.koshy, 34614 (33.80KB), 0, 11, 34614, 0, 0, 0, 0
  psgopsmain, 48234 (47.10KB), 0, 14, 48234, 0, 0, 0, 0
  vivek.veda, 119326 (116.53KB), 0, 20, 119326, 0, 0, 0, 0
  project.bharat, 21264 (20.77KB), 0, 13, 21264, 0, 0, 0, 0
  anoop.maheshwari, 27893 (27.24KB), 0, 10, 27893, 0, 0, 0, 0
  abhisheki.sharma, 27392 (26.75KB), 0, 18, 27392, 0, 0, 0, 0
  himanshu.patel, 906758 (885.51KB), 0, 12, 906758, 0, 0, 0, 0
  dharmendra.singh, 42714 (41.71KB), 0, 13, 42714, 0, 0, 0, 0
  bdleads, 21269 (20.77KB), 0, 9, 21269, 0, 0, 0, 0
  sp, 40944 (39.98KB), 0, 12, 40944, 0, 0, 0, 0
  sanil.rao, 4882 (4.77KB), 0, 4, 4882, 0, 0, 0, 0
  dcmfic, 18400 (17.97KB), 0, 13, 18400, 0, 0, 0, 0
  amit.shinde, 63772 (62.28KB), 0, 17, 63772, 0, 0, 0, 0
  santosh.parab, 44876 (43.82KB), 0, 15, 44876, 0, 0, 0, 0
  voice.logger, 37463 (36.58KB), 0, 14, 37463, 0, 0, 0, 0
  chitra.vyas, 44139 (43.10KB), 0, 15, 44139, 0, 0, 0, 0
  jaipur.ndnc, 53344 (52.09KB), 0, 11, 53344, 0, 0, 0, 0
  hemant.arondekar, 28731 (28.06KB), 0, 14, 28731, 0, 0, 0, 0
  mihir.srivastava, 19809 (19.34KB), 0, 13, 19809, 0, 0, 0, 0
  vijay.patel, 67139 (65.57KB), 0, 15, 67139, 0, 0, 0, 0
  deepansu.jain, 39532 (38.61KB), 0, 10, 39532, 0, 0, 0, 0
  avadhoot.puranik, 30451 (29.74KB), 0, 13, 30451, 0, 0, 0, 0
  bharat.pandya, 330862 (323.11KB), 0, 17, 330862, 0, 0, 0, 0
  ankit.kabra, 199775 (195.09KB), 0, 25, 199775, 0, 0, 0, 0
  rakesh.mokal, 38985 (38.07KB), 0, 14, 38985, 0, 0, 0, 0
  rahul.agarwal, 33576 (32.79KB), 0, 18, 33576, 0, 0, 0, 0
  devendra.kadu, 30053 (29.35KB), 0, 7, 30053, 0, 0, 0, 0
  chennai.sales1, 21095 (20.60KB), 0, 12, 21095, 0, 0, 0, 0
  siddharth.purandare, 20007 (19.54KB), 0, 9, 20007, 0, 0, 0, 0
  rajeshp.gandhi, 2970964 (2.83MB), 0, 4, 2970964, 0, 0, 0, 0
  sandeep.gupta, 94275 (92.07KB), 0, 27, 94275, 0, 0, 0, 0
  seeta.poojary, 26617 (25.99KB), 0, 12, 26617, 0, 0, 0, 0
  muthootfin.ncd, 15029 (14.68KB), 0, 6, 15029, 0, 0, 0, 0
  admin.edlegive, 55703 (54.40KB), 0, 17, 55703, 0, 0, 0, 0
  mansi.vyas, 41243 (40.28KB), 0, 18, 41243, 0, 0, 0, 0
  eblcompliancebse, 49893 (48.72KB), 0, 12, 49893, 0, 0, 0, 0
  puneet.shadija, 1090498 (1.04MB), 0, 17, 1090498, 0, 0, 0, 0
  mahesh.joshi, 215138 (210.10KB), 0, 16, 215138, 0, 0, 0, 0
  eol.delisting, 24821 (24.24KB), 0, 13, 24821, 0, 0, 0, 0
  vivek.sharma, 166325 (162.43KB), 0, 15, 166325, 0, 0, 0, 0
  project.venture, 35829 (34.99KB), 0, 13, 35829, 0, 0, 0, 0
  rcm.training, 39381 (38.46KB), 0, 15, 39381, 0, 0, 0, 0
  mitesh.pabari, 25654 (25.05KB), 0, 9, 25654, 0, 0, 0, 0
  meghmani.ipo, 23915 (23.35KB), 0, 11, 23915, 0, 0, 0, 0
  akshata.sawant, 58340 (56.97KB), 0, 17, 58340, 0, 0, 0, 0
  laxman.lingwe, 44153 (43.12KB), 0, 10, 44153, 0, 0, 0, 0
  sweta.kanchan, 26362 (25.74KB), 0, 15, 26362, 0, 0, 0, 0
  pravin.narhe, 186968 (182.59KB), 0, 18, 186968, 0, 0, 0, 0
  animesh.das, 35917 (35.08KB), 0, 4, 35917, 0, 0, 0, 0
  jrmsurat, 42505 (41.51KB), 0, 16, 42505, 0, 0, 0, 0
  udit.sureka, 92547 (90.38KB), 0, 18, 92547, 0, 0, 0, 0
  edelfixtech, 25639 (25.04KB), 0, 12, 25639, 0, 0, 0, 0
  jital.shah, 116198 (113.47KB), 0, 18, 116198, 0, 0, 0, 0
  shashikant.pandey, 44533 (43.49KB), 0, 15, 44533, 0, 0, 0, 0
  deepak.mittal, 5393929 (5.14MB), 0, 123, 5393929, 0, 0, 0, 0
  fabian.gonsalves, 42651 (41.65KB), 0, 12, 42651, 0, 0, 0, 0
  unmesh.date, 43112 (42.10KB), 0, 16, 43112, 0, 0, 0, 0
  hina.kamra, 24128 (23.56KB), 0, 12, 24128, 0, 0, 0, 0
  aasavari.kolge, 39680 (38.75KB), 0, 17, 39680, 0, 0, 0, 0
  dstdelhiti.moid, 23217 (22.67KB), 0, 11, 23217, 0, 0, 0, 0
  suryakanta.behera, 45714 (44.64KB), 0, 18, 45714, 0, 0, 0, 0
  manoj.gupta, 28219 (27.56KB), 0, 16, 28219, 0, 0, 0, 0
  shalabh.kumar, 68401 (66.80KB), 0, 21, 68401, 0, 0, 0, 0
  arum.investments, 36755 (35.89KB), 0, 12, 36755, 0, 0, 0, 0
  jitesh.poojari, 21401 (20.90KB), 0, 12, 21401, 0, 0, 0, 0
  gautam.roy, 1569217 (1.50MB), 0, 39, 1569217, 0, 0, 0, 0
  corporaterelations, 51800 (50.59KB), 0, 12, 51800, 0, 0, 0, 0
  satya.g, 60839 (59.41KB), 0, 15, 60839, 0, 0, 0, 0
  susmit.dhar, 41588 (40.61KB), 0, 16, 41588, 0, 0, 0, 0
  puja.dsouza, 5817036 (5.55MB), 0, 97, 5817036, 0, 0, 0, 0
  srdjaipur, 48892 (47.75KB), 0, 16, 48892, 0, 0, 0, 0
  manan.thakkar, 4285 (4.18KB), 0, 2, 4285, 0, 0, 0, 0
  santosh.pandey, 107389 (104.87KB), 0, 13, 107389, 0, 0, 0, 0
  gaurav.mishra, 37519 (36.64KB), 0, 19, 37519, 0, 0, 0, 0
  george, 3801130 (3.63MB), 0, 77, 3801130, 0, 0, 0, 0
  mulund, 45755 (44.68KB), 0, 13, 45755, 0, 0, 0, 0
  srinivas.rao, 258182 (252.13KB), 0, 40, 258182, 0, 0, 0, 0
  conference.europe, 17322 (16.92KB), 0, 13, 17322, 0, 0, 0, 0
  vishwas.sawant, 33725 (32.93KB), 0, 14, 33725, 0, 0, 0, 0
  aarati.pitale, 62906 (61.43KB), 0, 17, 62906, 0, 0, 0, 0
  janani.soundarya, 35517 (34.68KB), 0, 16, 35517, 0, 0, 0, 0
  keval.gogri, 31344 (30.61KB), 0, 10, 31344, 0, 0, 0, 0
  sandip.shelar, 39045 (38.13KB), 0, 13, 39045, 0, 0, 0, 0
  skil.ipo, 30632 (29.91KB), 0, 15, 30632, 0, 0, 0, 0
  investment.banking, 74440 (72.70KB), 0, 21, 74440, 0, 0, 0, 0
  wealth.reports, 28090 (27.43KB), 0, 13, 28090, 0, 0, 0, 0
  rashmi.nagori, 5376987 (5.13MB), 0, 101, 5376987, 0, 0, 0, 0
  ramesh.bairi, 50132 (48.96KB), 0, 15, 50132, 0, 0, 0, 0
  kunalv.shah, 118358 (115.58KB), 0, 14, 118358, 0, 0, 0, 0
  sachin.khandelwal, 139655 (136.38KB), 0, 18, 139655, 0, 0, 0, 0
  shraddha.singhdeo, 41426 (40.46KB), 0, 13, 41426, 0, 0, 0, 0
  sachin.mahajan, 47839 (46.72KB), 0, 12, 47839, 0, 0, 0, 0
  neha.pandit, 717863 (701.04KB), 0, 4, 717863, 0, 0, 0, 0
  poonam.kushe, 29044 (28.36KB), 0, 22, 29044, 0, 0, 0, 0
  mihir.patel, 29648 (28.95KB), 0, 9, 29648, 0, 0, 0, 0
  bhavinn.mehta, 42513 (41.52KB), 0, 36, 42513, 0, 0, 0, 0
  sandra.dsouza, 45337 (44.27KB), 0, 13, 45337, 0, 0, 0, 0
  nirmal.rewaria, 29015 (28.33KB), 0, 15, 29015, 0, 0, 0, 0
  ritesh.singh, 14758 (14.41KB), 0, 8, 14758, 0, 0, 0, 0
  milestone.ipo, 1695795 (1.62MB), 0, 40, 1695795, 0, 0, 0, 0
  v_kpmgof, 57710 (56.36KB), 0, 14, 57710, 0, 0, 0, 0
  trainingtaskforce, 25215 (24.62KB), 0, 13, 25215, 0, 0, 0, 0
  distributor.amc, 27243 (26.60KB), 0, 15, 27243, 0, 0, 0, 0
  finpro.worksite, 32551 (31.79KB), 0, 11, 32551, 0, 0, 0, 0
  project.konark, 41306 (40.34KB), 0, 12, 41306, 0, 0, 0, 0
  mayuresh.annegiri, 400319 (390.94KB), 0, 46, 400319, 0, 0, 0, 0
  sheetal.gawandi, 116714 (113.98KB), 0, 12, 116714, 0, 0, 0, 0
  fixedincome, 21228 (20.73KB), 0, 8, 21228, 0, 0, 0, 0
  postmaster, 3886857 (3.71MB), 0, 92, 3886857, 0, 0, 0, 0
  prakash.boricha, 58048 (56.69KB), 0, 14, 58048, 0, 0, 0, 0
  pride.ipo, 2336415 (2.23MB), 0, 48, 2336415, 0, 0, 0, 0
  tfci.qip, 35575 (34.74KB), 0, 14, 35575, 0, 0, 0, 0
  deepali.kapur, 134258 (131.11KB), 0, 22, 134258, 0, 0, 0, 0
  s.panchapakesan, 39023 (38.11KB), 0, 12, 39023, 0, 0, 0, 0
  vaibhav.gupta, 129403 (126.37KB), 0, 15, 129403, 0, 0, 0, 0
  cheryl.simmons, 33363 (32.58KB), 0, 12, 33363, 0, 0, 0, 0
  aakash.jadiya, 26094 (25.48KB), 0, 13, 26094, 0, 0, 0, 0
  project.earth, 40556 (39.61KB), 0, 12, 40556, 0, 0, 0, 0
  amcservices.branches, 21749 (21.24KB), 0, 10, 21749, 0, 0, 0, 0
  ecal, 32568 (31.80KB), 0, 12, 32568, 0, 0, 0, 0
  nitin.gilda, 13819 (13.50KB), 0, 7, 13819, 0, 0, 0, 0
  tulika.d, 45210 (44.15KB), 0, 13, 45210, 0, 0, 0, 0
  devanshi.shah, 69615 (67.98KB), 0, 13, 69615, 0, 0, 0, 0
  hiten.kapdi, 34556 (33.75KB), 0, 18, 34556, 0, 0, 0, 0
  satyen.shah, 1229311 (1.17MB), 0, 24, 1229311, 0, 0, 0, 0
  priti.jaswaney, 50667 (49.48KB), 0, 17, 50667, 0, 0, 0, 0
  mahesh.satle, 11261 (11.00KB), 0, 9, 11261, 0, 0, 0, 0
  ashok.singh, 116786 (114.05KB), 0, 19, 116786, 0, 0, 0, 0
  omne.bugtracker, 28893 (28.22KB), 0, 15, 28893, 0, 0, 0, 0
  apl.ipo, 18293 (17.86KB), 0, 13, 18293, 0, 0, 0, 0
  ajayendra.singh, 40588 (39.64KB), 0, 13, 40588, 0, 0, 0, 0
  terminalops, 40547 (39.60KB), 0, 18, 40547, 0, 0, 0, 0
  naquiyah.ghadiyali, 46866 (45.77KB), 0, 16, 46866, 0, 0, 0, 0
  pralhad.shinde, 380078 (371.17KB), 0, 17, 380078, 0, 0, 0, 0
  edelweiss.ib, 46276 (45.19KB), 0, 20, 46276, 0, 0, 0, 0
  customerservice.finpro, 141281 (137.97KB), 0, 17, 141281, 0, 0, 0, 0
  chetan.solanki, 12908 (12.61KB), 0, 10, 12908, 0, 0, 0, 0
  waisaod, 88205 (86.14KB), 0, 12, 88205, 0, 0, 0, 0
